iter	RMSE
2384	nan
2385	nan
2386	nan
2387	nan
2388	nan
2389	nan
2390	4.109133325
2391	nan
2392	nan
2393	nan
2394	nan
2395	nan
2396	nan
2397	nan
2398	nan
2399	nan
2400	4.08851113
2401	nan
2402	nan
2403	nan
2404	nan
2405	nan
2406	nan
2407	nan
2408	nan
2409	nan
2410	4.065780349
2411	nan
2412	nan
2413	nan
2414	nan
2415	nan
2416	nan
2417	nan
2418	nan
2419	nan
2420	4.044264348
2421	nan
2422	nan
2423	nan
2424	nan
2425	nan
2426	nan
2427	nan
2428	nan
2429	nan
2430	4.019034068
2431	nan
2432	nan
2433	nan
2434	nan
2435	nan
2436	nan
2437	nan
2438	nan
2439	nan
2440	3.994522925
2441	nan
2442	nan
2443	nan
2444	nan
2445	nan
2446	nan
2447	nan
2448	nan
2449	nan
2450	3.976507156
2451	nan
2452	nan
2453	nan
2454	nan
2455	nan
2456	nan
2457	nan
2458	nan
2459	nan
2460	3.953754728
2461	nan
2462	nan
2463	nan
2464	nan
2465	nan
2466	nan
2467	nan
2468	nan
2469	nan
2470	3.931540576
2471	nan
2472	nan
2473	nan
2474	nan
2475	nan
2476	nan
2477	nan
2478	nan
2479	nan
2480	3.912971862
2481	nan
2482	nan
2483	nan
2484	nan
2485	nan
2486	nan
2487	nan
2488	nan
2489	nan
2490	3.887811871
2491	nan
2492	nan
2493	nan
2494	nan
2495	nan
2496	nan
2497	nan
2498	nan
2499	nan
2500	3.869685776
2501	nan
2502	nan
2503	nan
2504	nan
2505	nan
2506	nan
2507	nan
2508	nan
2509	nan
2510	3.847263257
2511	nan
2512	nan
2513	nan
2514	nan
2515	nan
515	nan
2515	nan
